firm,time,open,high,low,close,dailyreturn,volume,Liquidity,yearReport,lengthReport,TOTALASSETS,LIABILITIES,Currentliabilities,Cashandcashequivalents,Revenue,PAT,SIZE,LEV,ROA,CASHRATIO,RevenueYoY,vnopen,vnhigh,vnlow,vnclose,vnvolume,vngrowth
VTB,2016-11-23 00:00:00.000000 UTC,6.11,6.52,6.11,6.52,0.0671,1190,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,681.17,684.12,679.81,683.16,116445532,0.0018
VTB,2016-11-22 00:00:00.000000 UTC,6.11,6.11,6.11,6.11,0.0626,60,4025.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,675.23,681.91,675.23,681.91,112881995,0.0113
VTB,2016-11-21 00:00:00.000000 UTC,5.85,5.85,5.75,5.75,-0.062,70,437.8571429,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,673.2,675.04,671.65,674.29,102430300,0.0015
VTB,2016-11-18 00:00:00.000000 UTC,5.85,6.13,5.85,6.13,0.0,20,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,673.82,675.15,669.18,673.25,104272182,-0.002
VTB,2016-11-17 00:00:00.000000 UTC,6.13,6.13,6.13,6.13,0.0,0,32429.67742,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,674.5,676.48,673.13,674.57,128313414,0.0
VTB,2016-11-16 00:00:00.000000 UTC,6.16,6.16,5.85,6.13,-0.0049,1640,2583.225806,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,674.85,676.9,673.95,674.6,110839761,0.0005
VTB,2016-11-15 00:00:00.000000 UTC,5.85,6.16,5.85,6.16,0.0049,130,1486.060606,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,673.75,675.73,671.55,674.26,117680261,0.0018
VTB,2016-11-14 00:00:00.000000 UTC,6.11,6.13,5.8,6.13,0.0569,80,1933.333333,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,677.13,679.96,672.45,673.05,121072899,-0.0091
VTB,2016-11-11 00:00:00.000000 UTC,5.8,6.16,5.8,5.8,-0.0507,120,591.2903226,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,678.38,679.56,676.73,679.2,115729611,0.0015
VTB,2016-11-10 00:00:00.000000 UTC,5.8,6.11,5.8,6.11,-0.0081,30,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,675.36,678.54,675.18,678.17,119980716,0.0118
VTB,2016-11-09 00:00:00.000000 UTC,6.16,6.16,6.16,6.16,0.0,20,2403.902439,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,675.57,675.57,656.68,670.26,147785350,-0.0092
VTB,2016-11-08 00:00:00.000000 UTC,5.75,6.16,5.75,6.16,0.0353,160,3272.5,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,675.82,677.91,674.33,676.46,96582245,0.0034000000000000002
VTB,2016-11-07 00:00:00.000000 UTC,5.75,5.95,5.75,5.95,0.0457,110,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,667.12,674.36,666.61,674.14,102906792,0.0111
VTB,2016-11-04 00:00:00.000000 UTC,5.69,5.69,5.69,5.69,-0.0641,60,2026.666667,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,666.93,668.99,665.08,666.73,87158046,-0.0013
VTB,2016-11-03 00:00:00.000000 UTC,5.9,6.08,5.9,6.08,0.0574,60,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,668.66,668.66,661.86,667.63,128216516,-0.0056000000000000008
VTB,2016-11-02 00:00:00.000000 UTC,5.75,5.75,5.75,5.75,-0.0496,80,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,675.68,678.14,671.4,671.4,142206065,-0.0077
VTB,2016-11-01 00:00:00.000000 UTC,6.05,6.05,6.05,6.05,0.0083,10,3483.870968,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,675.13,676.6,672.33,676.6,118315060,0.0012
VTB,2016-10-31 00:00:00.000000 UTC,6.11,6.11,5.8,6.0,0.0435,180,696.969697,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,682.11,683.34,675.8,675.8,130088112,-0.0095
VTB,2016-10-28 00:00:00.000000 UTC,6.41,6.41,5.75,5.75,-0.0496,80,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,676.74,682.25,675.85,682.25,117227580,0.0079
VTB,2016-10-27 00:00:00.000000 UTC,6.05,6.05,6.05,6.05,0.0633,10,2032.142857,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,672.81,676.9,671.61,676.9,90935882,0.0049
VTB,2016-10-26 00:00:00.000000 UTC,5.69,6.11,5.69,5.69,-0.0687,150,1050.15625,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,676.18,676.18,670.8,673.61,102286796,-0.0038
VTB,2016-10-25 00:00:00.000000 UTC,6.39,6.39,5.75,6.11,-0.0081,110,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,676.29,677.37,670.6,676.18,127833015,-0.0027
VTB,2016-10-24 00:00:00.000000 UTC,6.16,6.16,6.16,6.16,0.0,30,69984.44444,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,683.14,684.51,678.66,678.02,125429739,-0.0098999999999999991
VTB,2016-10-21 00:00:00.000000 UTC,6.26,6.26,5.9,6.16,0.0441,4090,2660.784314,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,685.77,687.54,683.76,684.83,135871456,-0.0023
VTB,2016-10-20 00:00:00.000000 UTC,6.11,6.41,5.9,5.9,-0.0248,230,1210.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,690.45,690.86,685.63,686.39,120986055,-0.0036
VTB,2016-10-19 00:00:00.000000 UTC,5.95,6.05,5.95,6.05,-0.0179,20,0.0,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,683.83,689.88,683.25,688.89,149228481,0.0101
VTB,2016-10-18 00:00:00.000000 UTC,6.16,6.16,6.16,6.16,0.0,0,5573.333333,2016,4,713069000000.0,430102000000.0,215051000000.0,12060975462.0,389730000000.0,11827302415.0,11.85,0.6032,0.0166,0.056100000000000004,2.2327,680.44,682.99,678.13,682.02,132542390,0.0016
