firm,time,open,high,low,close,dailyreturn,volume,Liquidity,yearReport,lengthReport,TOTALASSETS,LIABILITIES,Currentliabilities,Cashandcashequivalents,Revenue,PAT,SIZE,LEV,ROA,CASHRATIO,RevenueYoY,vnopen,vnhigh,vnlow,vnclose,vnvolume,vngrowth,SentimentLevel,SentimentLevelId,Score,Positive_cnt,Negative_cnt,Neutral_cnt
FPT,2024-04-04 00:00:00.000000 UTC,99.31,100.0,98.45,98.45,-0.0096,2369065,154897565.6,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1272.91,1277.62,1265.12,1268.25,980907137,-0.0025,Tham lam,1,69,1,0,0
FPT,2024-04-03 00:00:00.000000 UTC,100.26,101.04,99.4,99.4,-0.0162,2555654,167601930.4,2024,2,65286200000000.0,32549800000000.0,31353300000000.0,6836260000000.0,15245900000000.0,1875160000000.0,13.81,0.4986,0.0287,0.218,0.2212,1285.26,1288.99,1271.47,1271.47,1077322954,-0.0121,Tham lam cực độ,2,70,1,0,0
FPT,2024-03-29 00:00:00.000000 UTC,100.52,101.21,100.18,100.61,-0.0051,1346605,156081986.1,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1293.04,1293.04,1282.44,1284.09,922547400,-0.0046999999999999993,Tham lam cực độ,2,77,1,0,0
FPT,2024-03-28 00:00:00.000000 UTC,100.09,101.39,99.57,101.13,0.0165,2808951,127869957.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1288.41,1293.9,1285.52,1290.18,1012175340,0.0055000000000000005,Tham lam cực độ,2,71,0,0,1
FPT,2024-03-28 00:00:00.000000 UTC,100.09,101.39,99.57,101.13,0.0165,2808951,127869957.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1288.41,1293.9,1285.52,1290.18,1012175340,0.0055000000000000005,Tham lam cực độ,2,71,1,0,0
FPT,2024-03-28 00:00:00.000000 UTC,100.09,101.39,99.57,101.13,0.0165,2808951,127869957.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1288.41,1293.9,1285.52,1290.18,1012175340,0.0055000000000000005,Tham lam cực độ,2,71,1,0,0
FPT,2024-03-27 00:00:00.000000 UTC,99.05,99.57,98.54,99.49,0.0018,1323812,102124445.4,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1284.59,1286.72,1276.95,1283.09,919282582,0.0007000000000000001,Tham lam cực độ,2,76,1,0,0
FPT,2024-03-26 00:00:00.000000 UTC,98.45,99.75,98.1,99.31,0.0087,1696761,246095904.5,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1267.86,1282.5,1264.42,1282.21,941695455,0.0113,Tham lam cực độ,2,77,0,0,1
FPT,2024-03-25 00:00:00.000000 UTC,98.54,99.4,98.28,98.45,-0.0079,2799669,153953627.6,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1281.63,1286.84,1264.51,1267.86,1242486633,-0.0109,Tham lam cực độ,2,77,1,0,0
FPT,2024-03-22 00:00:00.000000 UTC,100.44,100.44,98.88,99.23,-0.0112,2420313,273589877.0,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1276.42,1291.27,1276.38,1281.8,1377676890,0.0042,Tham lam cực độ,2,70,1,0,0
FPT,2024-03-22 00:00:00.000000 UTC,100.44,100.44,98.88,99.23,-0.0112,2420313,273589877.0,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1276.42,1291.27,1276.38,1281.8,1377676890,0.0042,Tham lam cực độ,2,70,1,0,0
FPT,2024-03-15 00:00:00.000000 UTC,100.87,100.87,98.88,100.18,-0.0085,3846741,144982922.3,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1263.46,1271.63,1252.36,1263.78,1067614441,-0.0004,Tham lam cực độ,2,75,1,0,0
FPT,2024-03-15 00:00:00.000000 UTC,100.87,100.87,98.88,100.18,-0.0085,3846741,144982922.3,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1263.46,1271.63,1252.36,1263.78,1067614441,-0.0004,Tham lam cực độ,2,75,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,0,1,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-14 00:00:00.000000 UTC,102.34,102.34,99.92,101.04,0.0,3472473,119871283.2,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1272.16,1276.41,1258.67,1264.26,1057178320,-0.0049,Tham lam,1,69,1,0,0
FPT,2024-03-13 00:00:00.000000 UTC,97.41,101.04,96.72,101.04,0.0455,5125138,93214848.0,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1245.0,1270.51,1245.0,1270.51,982228387,0.020499999999999997,Tham lam cực độ,2,72,1,0,0
FPT,2024-03-12 00:00:00.000000 UTC,95.0,98.02,95.0,96.64,0.0173,2912964,106635046.4,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1234.87,1248.33,1233.14,1245.0,836219861,0.0077,Tham lam cực độ,2,76,1,0,0
FPT,2024-03-08 00:00:00.000000 UTC,96.12,97.24,94.56,95.0,-0.0117,3122548,79022361.95,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1270.14,1274.3,1247.35,1247.35,1346110974,-0.0166,Tham lam cực độ,2,78,0,1,0
FPT,2024-03-07 00:00:00.000000 UTC,94.22,98.36,93.44,96.12,0.0202,4044840,202062251.4,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1263.51,1269.88,1260.24,1268.46,1017267325,0.0045000000000000005,Tham lam cực độ,2,75,1,0,0
FPT,2024-03-07 00:00:00.000000 UTC,94.22,98.36,93.44,96.12,0.0202,4044840,202062251.4,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1263.51,1269.88,1260.24,1268.46,1017267325,0.0045000000000000005,Tham lam cực độ,2,75,1,0,0
FPT,2024-03-01 00:00:00.000000 UTC,94.31,96.21,94.22,95.69,0.0166,4028406,181171562.8,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1256.72,1258.76,1247.87,1258.28,961928011,0.0044,Tham lam cực độ,2,75,1,0,0
FPT,2024-02-29 00:00:00.000000 UTC,93.44,94.48,93.01,94.13,0.0046,2829302,170964477.5,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1257.56,1264.39,1247.7,1252.73,1091193600,-0.0015,Tham lam cực độ,2,73,0,1,0
FPT,2024-02-29 00:00:00.000000 UTC,93.44,94.48,93.01,94.13,0.0046,2829302,170964477.5,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1257.56,1264.39,1247.7,1252.73,1091193600,-0.0015,Tham lam cực độ,2,73,1,0,0
FPT,2024-02-29 00:00:00.000000 UTC,93.44,94.48,93.01,94.13,0.0046,2829302,170964477.5,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1257.56,1264.39,1247.7,1252.73,1091193600,-0.0015,Tham lam cực độ,2,73,1,0,0
FPT,2024-02-29 00:00:00.000000 UTC,93.44,94.48,93.01,94.13,0.0046,2829302,170964477.5,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1257.56,1264.39,1247.7,1252.73,1091193600,-0.0015,Tham lam cực độ,2,73,1,0,0
FPT,2024-02-27 00:00:00.000000 UTC,93.7,94.56,92.75,93.18,-0.001,2807162,107237674.0,2024,1,62024700000000.0,30297600000000.0,29033200000000.0,6341460000000.0,14093300000000.0,1798030000000.0,13.79,0.4885,0.028999999999999998,0.2184,0.20629999999999998,1228.98,1237.6,1226.49,1237.46,986854411,0.0109,Tham lam cực độ,2,73,1,0,0
ITD,2024-06-28 00:00:00.000000 UTC,17.7,18.3,17.2,17.4,-0.0543,336132,8236491.077,2024,2,476616000000.0,236310000000.0,121937000000.0,56119636204.0,87487198762.0,-2451869891.0,11.68,0.49579999999999996,-0.0051,0.46020000000000005,0.011399999999999999,1260.77,1262.61,1240.15,1245.32,840428178,-0.0109,Tham lam,1,58,1,0,0
ITD,2024-06-12 00:00:00.000000 UTC,17.6,17.75,17.0,17.4,-0.0085,400259,14017688.61,2024,2,476616000000.0,236310000000.0,121937000000.0,56119636204.0,87487198762.0,-2451869891.0,11.68,0.49579999999999996,-0.0051,0.46020000000000005,0.011399999999999999,1285.2,1301.35,1281.71,1300.19,895254667,0.0123,Tham lam,1,60,1,0,0
ITD,2024-04-25 00:00:00.000000 UTC,10.35,10.35,10.0,10.3,0.0098,75782,470322.0,2024,2,476616000000.0,236310000000.0,121937000000.0,56119636204.0,87487198762.0,-2451869891.0,11.68,0.49579999999999996,-0.0051,0.46020000000000005,0.011399999999999999,1206.52,1208.41,1200.21,1204.97,569651810,-0.0005,Trung lập,0,47,0,1,0
